fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.4130306541919708;1.0887682437896729;0.03283939608180657;0.008874772800405314;0.18935167789459229;0.5679779052734375;{'loss': [1.1109776496887207, 1.1005553007125854, 1.0987616777420044, 1.0948195457458496, 1.0941095352172852], 'accuracy': [0.3293042480945587, 0.3588017523288727, 0.37167519330978394, 0.3951945900917053, 0.4015166461467743], 'val_loss': [1.1052371263504028, 1.096543788909912, 1.092735767364502, 1.0903459787368774, 1.0887682437896729], 'val_accuracy': [0.3192806541919708, 0.35878539085388184, 0.3823702931404114, 0.4010908007621765, 0.4130306541919708]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.43956369161605835;1.0859118700027466;0.041760455291148524;0.00864877725877787;0.15421536564826965;0.648959219455719;{'loss': [1.0910037755966187, 1.0921850204467773, 1.0911030769348145, 1.090710163116455, 1.0894709825515747], 'accuracy': [0.40865764021873474, 0.4008123576641083, 0.41078680753707886, 0.4123755097389221, 0.41443920135498047], 'val_loss': [1.0885698795318604, 1.0871672630310059, 1.0864537954330444, 1.086198091506958, 1.085911750793457], 'val_accuracy': [0.4145047068595886, 0.42659199237823486, 0.43396225571632385, 0.4360259473323822, 0.43956369161605835]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4453125;1.083619236946106;0.04637201282665847;0.009677436200746277;0.14751385152339935;0.6388054490089417;{'loss': [1.089954137802124, 1.0891050100326538, 1.087753415107727, 1.0868264436721802, 1.08859384059906], 'accuracy': [0.41725629568099976, 0.41570034623146057, 0.4245119094848633, 0.42935994267463684, 0.41838639974594116], 'val_loss': [1.0855995416641235, 1.084830641746521, 1.085057258605957, 1.0847563743591309, 1.0836193561553955], 'val_accuracy': [0.4408903419971466, 0.442806601524353, 0.4426591992378235, 0.4419221580028534, 0.4453125]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.4464917480945587;1.0830061435699463;0.05092951001574168;0.008913919996567621;0.15027400851249695;0.6373127102851868;{'loss': [1.0877927541732788, 1.0867201089859009, 1.086190104484558, 1.0865060091018677, 1.0866565704345703], 'accuracy': [0.4244791567325592, 0.4224482476711273, 0.4301624596118927, 0.4271160960197449, 0.4324226975440979], 'val_loss': [1.084139347076416, 1.0836719274520874, 1.0830479860305786, 1.0832046270370483, 1.0830059051513672], 'val_accuracy': [0.4433962404727936, 0.44619694352149963, 0.44619694352149963, 0.44545990228652954, 0.4464917480945587]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.4404481053352356;1.0901743173599243;0.014100925385911154;0.009771536453746019;0.17972268164157867;0.507381796836853;{'loss': [1.1045763492584229, 1.1007256507873535, 1.096969485282898, 1.0966945886611938, 1.096158504486084], 'accuracy': [0.348270446062088, 0.363371342420578, 0.3801755905151367, 0.3821737468242645, 0.39645570516586304], 'val_loss': [1.0989346504211426, 1.0950262546539307, 1.093071699142456, 1.091410517692566, 1.0901744365692139], 'val_accuracy': [0.3801591992378235, 0.4125884473323822, 0.4293926954269409, 0.4311615526676178, 0.4404481053352356]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4599056541919708;1.0849090814590454;0.02740272529741781;0.019968534908203744;0.14829710125923157;0.5903910994529724;{'loss': [1.093556523323059, 1.0940767526626587, 1.0909242630004883, 1.0922901630401611, 1.0918357372283936], 'accuracy': [0.4068068563938141, 0.40588968992233276, 0.4134073555469513, 0.41268670558929443, 0.4111635088920593], 'val_loss': [1.0885592699050903, 1.0876131057739258, 1.0867021083831787, 1.0859230756759644, 1.0849090814590454], 'val_accuracy': [0.4433962404727936, 0.44958725571632385, 0.45253539085388184, 0.4509139060974121, 0.4599056541919708]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.46373820304870605;1.0819063186645508;0.03236025152962966;0.017489528330354838;0.13921518623828888;0.6681903004646301;{'loss': [1.0935499668121338, 1.088816523551941, 1.0900373458862305, 1.0887700319290161, 1.0878604650497437], 'accuracy': [0.4016476571559906, 0.4252980947494507, 0.42063024640083313, 0.42115435004234314, 0.423103392124176], 'val_loss': [1.0846636295318604, 1.083747148513794, 1.0828795433044434, 1.082279086112976, 1.0819061994552612], 'val_accuracy': [0.4576945900917053, 0.4619693458080292, 0.46300119161605835, 0.4631485939025879, 0.46373820304870605]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.47007665038108826;1.0796669721603394;0.04108872904898915;0.019346718609124444;0.1437455713748932;0.6740090250968933;{'loss': [1.0896241664886475, 1.0868457555770874, 1.0861104726791382, 1.087226152420044, 1.0856822729110718], 'accuracy': [0.4236438572406769, 0.43743449449539185, 0.4348139464855194, 0.4282134473323822, 0.43222615122795105], 'val_loss': [1.0815953016281128, 1.0806491374969482, 1.0801011323928833, 1.079820156097412, 1.0796669721603394], 'val_accuracy': [0.4619693458080292, 0.47007665038108826, 0.4750884473323822, 0.47184550762176514, 0.47007665038108826]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3561320900917053;1.0979012250900269;-0.006236563226681225;-0.004123721049190937;0.2409546971321106;0.48298361897468567;{'loss': [1.1040374040603638, 1.0970308780670166, 1.0952054262161255, 1.0941866636276245, 1.092293381690979], 'accuracy': [0.3454369902610779, 0.3776860535144806, 0.3855476975440979, 0.39668500423431396, 0.4074128568172455], 'val_loss': [1.1012752056121826, 1.098593831062317, 1.0983178615570068, 1.0975744724273682, 1.0979011058807373], 'val_accuracy': [0.35583725571632385, 0.36777710914611816, 0.3637971580028534, 0.36630305647850037, 0.3561320900917053]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3689563572406769;1.0977004766464233;-0.006229892390381197;-0.003065311848608291;0.1851942092180252;0.5626647472381592;{'loss': [1.0926283597946167, 1.0903176069259644, 1.0884380340576172, 1.0897568464279175, 1.087482213973999], 'accuracy': [0.40397340059280396, 0.4144555926322937, 0.4242662489414215, 0.4179605543613434, 0.42580580711364746], 'val_loss': [1.0970828533172607, 1.0980596542358398, 1.097974419593811, 1.0980504751205444, 1.0977002382278442], 'val_accuracy': [0.36173349618911743, 0.35952240228652954, 0.3605542480945587, 0.36777710914611816, 0.3689563572406769]}
