fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
5;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;5;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3840009570121765;0.9437013268470764;-0.01909416194572512;-0.014623527089405716;0.16491438448429108;0.544106662273407;{'loss': [0.9439228773117065, 0.9418259859085083, 0.9416065216064453, 0.9423210620880127, 0.9430553317070007], 'accuracy': [0.36333754658699036, 0.36182868480682373, 0.3721388876438141, 0.3824337422847748, 0.3901909589767456], 'val_loss': [0.9419110417366028, 0.9413570165634155, 0.9416613578796387, 0.9426217079162598, 0.9437012672424316], 'val_accuracy': [0.3538288474082947, 0.36099645495414734, 0.3740695118904114, 0.3793761134147644, 0.3840009570121765]}
5;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;10;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3952498435974121;0.9466517567634583;-0.028660997723938986;-0.019802297876117047;0.11683940142393112;0.6053341031074524;{'loss': [0.9438657760620117, 0.9445416927337646, 0.9450810551643372, 0.9455002546310425, 0.9455135464668274], 'accuracy': [0.3969583213329315, 0.3999166786670685, 0.4012238681316376, 0.40217894315719604, 0.4031032919883728], 'val_loss': [0.9446448087692261, 0.9454383254051208, 0.9460362195968628, 0.9464079737663269, 0.9466517567634583], 'val_accuracy': [0.3898603320121765, 0.3927808105945587, 0.3938126564025879, 0.3949919044971466, 0.3952498435974121]}
5;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;15;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3947523534297943;0.9446356296539307;-0.021035477118552692;-0.015070250886429982;0.1287851780653;0.5591840744018555;{'loss': [0.9457444548606873, 0.9454840421676636, 0.9450643062591553, 0.9446332454681396, 0.9440668821334839], 'accuracy': [0.4017049968242645, 0.4000958204269409, 0.39963722229003906, 0.3978079557418823, 0.3985193967819214], 'val_loss': [0.9464284777641296, 0.946015477180481, 0.945293664932251, 0.9455026388168335, 0.9446356296539307], 'val_accuracy': [0.3955538868904114, 0.3952775001525879, 0.39588552713394165, 0.39246755838394165, 0.3947523534297943]}
5;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;20;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.4069317579269409;0.9418477416038513;-0.010650365647880725;-0.0065767132210467535;0.17464891076087952;0.5314599275588989;{'loss': [0.9435869455337524, 0.9429991245269775, 0.9423109292984009, 0.9418412446975708, 0.9411795139312744], 'accuracy': [0.40047353506088257, 0.4024522602558136, 0.4051741361618042, 0.4086504578590393, 0.4109843969345093], 'val_loss': [0.9437901973724365, 0.9434113502502441, 0.9432767629623413, 0.9423657655715942, 0.9418477416038513], 'val_accuracy': [0.39900869131088257, 0.40127506852149963, 0.40296101570129395, 0.4065355956554413, 0.4069317579269409]}
6;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;5;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3528338670730591;0.9421798586845398;-0.010758250648551843;-0.0136036883753721;0.15971721708774567;0.5634408593177795;{'loss': [0.9440764784812927, 0.9423887729644775, 0.9419564008712769, 0.9416628479957581, 0.9423217177391052], 'accuracy': [0.3424561023712158, 0.35557520389556885, 0.36259642243385315, 0.3624039888381958, 0.35616379976272583], 'val_loss': [0.941724956035614, 0.9409552812576294, 0.9409009218215942, 0.941214919090271, 0.942179799079895], 'val_accuracy': [0.36362212896347046, 0.38243478536605835, 0.3795695900917053, 0.36823776364326477, 0.3528338670730591]}
6;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;10;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3442659080028534;0.9434803128242493;-0.00940754810746032;-0.024343482038164062;0.13261650502681732;0.5810884237289429;{'loss': [0.9424424171447754, 0.9439460039138794, 0.9438083171844482, 0.9440745711326599, 0.9436845183372498], 'accuracy': [0.35164952278137207, 0.3474566340446472, 0.3477872908115387, 0.3447675108909607, 0.34599485993385315], 'val_loss': [0.9437289237976074, 0.9448322057723999, 0.9448260068893433, 0.9441336393356323, 0.9434803128242493], 'val_accuracy': [0.3410874903202057, 0.3386829197406769, 0.34048864245414734, 0.3451595604419708, 0.3442659080028534]}
6;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;15;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.36140182614326477;0.9397461414337158;-3.56332834926048e-05;-0.02462135549325141;0.1313401311635971;0.6489773988723755;{'loss': [0.9429783821105957, 0.9423211812973022, 0.9416652321815491, 0.9406064748764038, 0.9401687383651733], 'accuracy': [0.3471004068851471, 0.3487505316734314, 0.3515174686908722, 0.355967253446579, 0.35967186093330383], 'val_loss': [0.9424737691879272, 0.9419941306114197, 0.9411527514457703, 0.9401825666427612, 0.9397462010383606], 'val_accuracy': [0.34677180647850037, 0.35001474618911743, 0.35434478521347046, 0.3596790134906769, 0.36140182614326477]}
6;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;20;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.37024617195129395;0.9379690885543823;0.005073951642201703;-0.028835899348055506;0.11013346910476685;0.7179906368255615;{'loss': [0.9395900964736938, 0.9386807680130005, 0.9384903907775879, 0.9381540417671204, 0.9374865889549255], 'accuracy': [0.3627080023288727, 0.3668578863143921, 0.37050414085388184, 0.3710261881351471, 0.37473180890083313], 'val_loss': [0.9393348693847656, 0.9386957883834839, 0.9382200241088867, 0.937930703163147, 0.9379690885543823], 'val_accuracy': [0.36361292004585266, 0.36827462911605835, 0.36922353506088257, 0.36829304695129395, 0.37024617195129395]}
7;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;5;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.32651275396347046;0.9458839297294617;-0.005253726314896006;-0.011543594485556339;0.12441188842058182;0.6634671092033386;{'loss': [0.9431132078170776, 0.9426441788673401, 0.9424391984939575, 0.9432938694953918, 0.9447420835494995], 'accuracy': [0.3261165916919708, 0.33018356561660767, 0.33200976252555847, 0.33257994055747986, 0.3294096887111664], 'val_loss': [0.9425235390663147, 0.9425593018531799, 0.9433481693267822, 0.9447507858276367, 0.9458839297294617], 'val_accuracy': [0.3284382224082947, 0.33141398429870605, 0.3337908983230591, 0.33194833993911743, 0.32651275396347046]}
7;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;10;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.32698261737823486;0.941520631313324;0.0030826750445098836;-0.00842775921030224;0.10749141126871109;0.6669409871101379;{'loss': [0.9454250335693359, 0.9451804757118225, 0.9437437653541565, 0.9425320029258728, 0.9411911964416504], 'accuracy': [0.3280431032180786, 0.3263745605945587, 0.3297300934791565, 0.3311867415904999, 0.3336486220359802], 'val_loss': [0.9460708498954773, 0.9449520707130432, 0.9437708854675293, 0.9423824548721313, 0.9415206909179688], 'val_accuracy': [0.3237028419971466, 0.3235462009906769, 0.32413583993911743, 0.3261442482471466, 0.32698261737823486]}
